"unidade";"ti_id";"tabela_convenio";"codigo_procedimento";"preco_tabela";"descricao";"procedimento_generico";"especialidade"
boavista;592833;Tabela SEMPRE ODONTO;"85200158";143.8200;TRATAMENTO ENDODÔNTICO MULTIRRADICULAR;TRATAMENTO ENDODONTICO MULTIRADICULAR;Endodontia
boavista;592834;Tabela SEMPRE ODONTO;"85400025";10.8000;AJUSTE OCLUSAL POR DESGASTE SELETIVO;AJUSTE OCLUSAL POR DESGASTE SELETIVO;Periodontia
boavista;592835;Tabela SEMPRE ODONTO;"82000212";38.2500;AUMENTO DE COROA CLÍNICA;AUMENTO DE COROA CLINICA;Periodontia
boavista;592836;Tabela SEMPRE ODONTO;"82000921";25.9200;GENGIVECTOMIA;GENGIVECTOMIA;Periodontia
boavista;592837;Tabela SEMPRE ODONTO;"82000948";25.9200;GENGIVOPLASTIA;GENGIVOPLASTIA;Periodontia
boavista;592838;Tabela SEMPRE ODONTO;"85300039";32.4000;RASPAGEM SUB-GENGIVAL / ALISAMENTO RADICULAR;RASPAGEM SUB-GENGIVAL;Periodontia
boavista;592839;Tabela SEMPRE ODONTO;"82000034";20.7000;ALVEOLOPLASTIA;ALVEOLOPLASTIA;Periodontia
boavista;592840;Tabela SEMPRE ODONTO;"82000182";72.2300;APICETOMIA UNIRRADICULARES SEM OBTURAÇÃO RETRÓGRADA;APICETOMIA UNIRRADICULARES SEM OBTURACAO RETROGRADA;Cirurgia e Traumatologia Buco
boavista;592841;Tabela SEMPRE ODONTO;"82000174";105.3000;APICETOMIA UNIRRADICULARES COM OBTURAÇÃO RETRÓGRADA;APICETOMIA UNIRRADICULARES COM OBTURACAO RETROGRADA;Cirurgia e Traumatologia Buco
boavista;592842;Tabela SEMPRE ODONTO;"82000085";144.4600;APICETOMIA BIRRADICULARES SEM OBTURAÇÃO RETRÓGRADA;APICETOMIA BIRRADICULARES SEM OBTURACAO RETROGRADA;Cirurgia e Traumatologia Buco
boavista;592843;Tabela SEMPRE ODONTO;"82000077";213.3000;APICETOMIA BIRRADICULARES COM OBTURAÇÃO RETRÓGRADA;APICETOMIA BIRRADICULARES COM OBTURACAO RETROGRADA;Cirurgia e Traumatologia Buco
boavista;592844;Tabela SEMPRE ODONTO;"82000166";216.6900;APICETOMIA MULTIRADICULARES SEM OBTURAÇÃO RETRÓGRADA;APICETOMIA MULTIRRADICULARES SEM OBTURACAO RETROGRADA;Cirurgia e Traumatologia Buco
boavista;592845;Tabela SEMPRE ODONTO;"82000158";320.8500;APICETOMIA MULTIRRADICULARES COM OBTURAÇÃO RETRÓGRADA;APICETOMIA MULTIRRADICULARES COM OBTURACAO RETROGRADA;Cirurgia e Traumatologia Buco
boavista;592846;Tabela SEMPRE ODONTO;"82000875";27.7200;EXODONTIA SIMPLES DE PERMANENTE;EXODONTIA DE PERMANENTE;Cirurgia e Traumatologia Buco
boavista;592847;Tabela SEMPRE ODONTO;"82000859";37.7900;EXODONTIA DE RAIZ RESIDUAL;EXODONTIA DE RAIZ RESIDUAL;Cirurgia e Traumatologia Buco
boavista;592848;Tabela SEMPRE ODONTO;"82000883";75.3300;FRENULECTOMIA LABIAL;FRENULECTOMIA;Periodontia
boavista;592849;Tabela SEMPRE ODONTO;"82000891";75.3300;FRENULECTOMIA LINGUAL;FRENULECTOMIA;Periodontia
boavista;592850;Tabela SEMPRE ODONTO;"82001286";88.6000;REMOÇÃO DE DENTES INCLUSOS / IMPACTADOS;EXODONTIA DE INCLUSOS / IMPACTADOS;Cirurgia e Traumatologia Buco
boavista;592851;Tabela SEMPRE ODONTO;"82001294";88.6000;REMOÇÃO DE DENTES SEMI-INCLUSOS / IMPACTADOS;EXODONTIA DE SEMI-INCLUSOS / IMPACTADOS / SUPRANUMERARIO;Cirurgia e Traumatologia Buco
boavista;592852;Tabela SEMPRE ODONTO;"82001707";41.3100;ULECTOMIA;ULECTOMIA;Odontopediatria
boavista;592853;Tabela SEMPRE ODONTO;"82001715";41.3100;ULOTOMIA;ULOTOMIA;Cirurgia e Traumatologia Buco
boavista;592854;Tabela SEMPRE ODONTO;"85400220";39.8700;NÚCLEO METÁLICO FUNDIDO;NUCLEO METALICO FUNDIDO;Protese
boavista;592855;Tabela ORTOCLIN;"82000085";121.6000;APICETOMIA BIRRADICULARES SEM OBTURAÇÃO RETRÓGRADA;APICETOMIA BIRRADICULARES SEM OBTURACAO RETROGRADA;Cirurgia e Traumatologia Buco
boavista;592856;Tabela ORTOCLIN;"82000166";144.0000;APICETOMIA MULTIRRADICULARES SEM OBTURAÇÃO RETRÓGRADA;APICETOMIA MULTIRRADICULARES SEM OBTURACAO RETROGRADA;Cirurgia e Traumatologia Buco
boavista;592857;Tabela ORTOCLIN;"82000182";100.8000;APICETOMIA UNIRRADICULARES SEM OBTURAÇÃO RETRÓGRADA;APICETOMIA UNIRRADICULARES SEM OBTURACAO RETROGRADA;Cirurgia e Traumatologia Buco
boavista;592858;Tabela ORTOCLIN;"82000239";19.2000;BIÓPSIA DE BOCA;BIOPSIA;Cirurgia e Traumatologia Buco
boavista;592859;Tabela ORTOCLIN;"82000255";19.2000;BIÓPSIA DE LÁBIO;BIOPSIA;Cirurgia e Traumatologia Buco
boavista;592860;Tabela ORTOCLIN;"82000271";19.2000;BIÓPSIA DE MANDÍBULA;BIOPSIA;Cirurgia e Traumatologia Buco
boavista;592861;Tabela ORTOCLIN;"82000280";19.2000;BIÓPSIA DE MAXILA;BIOPSIA;Cirurgia e Traumatologia Buco
boavista;592862;Tabela ORTOCLIN;"82000298";25.6000;BRIDECTOMIA;BRIDECTOMIA;Cirurgia e Traumatologia Buco
boavista;592863;Tabela ORTOCLIN;"82000301";25.6000;BRIDOTOMIA;BRIDOTOMIA;Cirurgia e Traumatologia Buco
boavista;592864;Tabela ORTOCLIN;"82000360";128.0000;CIRURGIA PARA TORUS MANDIBULAR BILATERAL;CIRURGIA PARA TORUS MANDIBULAR – BILATERAL;Cirurgia e Traumatologia Buco
boavista;592865;Tabela ORTOCLIN;"82000387";128.0000;CIRURGIA PARA TORUS MANDIBULAR UNILATERAL;CIRURGIA PARA TORUS MANDIBULAR – UNILATERAL;Cirurgia e Traumatologia Buco
boavista;592866;Tabela ORTOCLIN;"82000395";128.0000;CIRURGIA PARA TORUS PALATINO;CIRURGIA PARA TORUS PALATINO;Cirurgia e Traumatologia Buco
boavista;592867;Tabela ORTOCLIN;"81000030";4.8000;CONSULTA ODONTOLÓGICA-CIRURGIA;CONSULTA ODONTOLOGICA;Diagnostico
boavista;592868;Tabela ORTOCLIN;"82000794";22.4000;EXÉRESE OU EXCISÃO DE MUCOCELE;EXERESE OU EXCISAO DE MUCOCELE;Cirurgia e Traumatologia Buco
boavista;592869;Tabela ORTOCLIN;"82000808";22.4000;EXÉRESE OU EXCISÃO DE RÂNULA;EXERESE OU EXCISAO DE RANULA;Cirurgia e Traumatologia Buco
boavista;592870;Tabela ORTOCLIN;"82000816";30.6000;EXODONTIA A RETALHO;EXODONTIA A RETALHO;Cirurgia e Traumatologia Buco
boavista;592871;Tabela ORTOCLIN;"82000832";30.6000;EXODONTIA DE PERMANENTE POR INDICAÇÃO ORTODÔNTICA,PROTÉTICA;EXODONTIA DE PERMANENTE POR INDICACAO ORTODONTICA/PROTETICA;Cirurgia e Traumatologia Buco
boavista;592872;Tabela ORTOCLIN;"82000859";32.0200;EXODONTIA DE RAIZ RESIDUAL;EXODONTIA DE RAIZ RESIDUAL;Cirurgia e Traumatologia Buco
boavista;592873;Tabela ORTOCLIN;"82000875";32.0200;EXODONTIA SIMPLES DE PERMANENTE;EXODONTIA DE PERMANENTE;Cirurgia e Traumatologia Buco
boavista;592874;Tabela ORTOCLIN;"82000883";30.6000;FRENULECTOMIA LABIAL;FRENULECTOMIA;Periodontia
boavista;592875;Tabela ORTOCLIN;"82000891";30.6000;FRENULECTOMIA LINGUAL;FRENULECTOMIA;Periodontia
boavista;592876;Tabela ORTOCLIN;"82001286";113.9000;REMOÇÃO DE DENTES INCLUSOS , IMPACTADOS;EXODONTIA DE INCLUSOS / IMPACTADOS;Cirurgia e Traumatologia Buco
boavista;592877;Tabela ORTOCLIN;"82001294";56.9300;REMOÇÃO DE DENTES SEMI-INCLUSOS , IMPACTADOS;EXODONTIA DE SEMI-INCLUSOS / IMPACTADOS / SUPRANUMERARIO;Cirurgia e Traumatologia Buco
boavista;592878;Tabela ORTOCLIN;"82000786";38.4000;EXÉRESE OU EXCISÃO DE CISTOS ODONTOLÓGICOS;EXERESE OU EXCISAO DE CISTOS ODONTOLOGICOS;Cirurgia e Traumatologia Buco
boavista;592879;Tabela ORTOCLIN;"82001022";19.2000;INCISÃO E DRENAGEM EXTRA-ORAL DE ABSCESSO, HEMATOMA E,OU FLEGMÃO DA REGIÃOBUCO-MAXILO-FACIAL;INCISAO E DRENAGEM EXTRA-ORAL DE ABSCESSO, HEMATOMA E/ OU FLEGMAO DA REGIAO BUCO-MAXILO-FACIAL;Cirurgia e Traumatologia Buco
boavista;592880;Tabela ORTOCLIN;"82001030";19.2000;INCISÃO E DRENAGEM INTRA-ORAL DE ABSCESSO, HEMATOMA E,OU FLEGMÃO DA REGIÃOBUCO-MAXILO-FACIAL;DRENABCESINTRA;Cirurgia e Traumatologia Buco
boavista;592881;Tabela ORTOCLIN;"82001103";32.0000;PUNÇÃO ASPIRATIVA NA REGIÃO BUCO-MAXILO-FACIAL;PUNCAO ASPIRATIVA NA REGIAO BUCO-MAXILO-FACIAL;Cirurgia e Traumatologia Buco
boavista;592882;Tabela ORTOCLIN;"82001197";32.0000;REDUÇÃO SIMPLES DE LUXAÇÃO DE ARTICULAÇÃO TÊMPORO-MANDIBULAR (ATM);REDUCAO SIMPLES DE LUXACAO DE ARTICULACAO TEMPORO- MANDIBULAR (ATM);Cirurgia e Traumatologia Buco
boavista;592883;Tabela ORTOCLIN;"82001529";38.4000;TRATAMENTO CIRÚRGICO DAS FÍSTULAS BUCO SINUSAL;TRATAMENTO CIRURGICO DE FISTULAS BUCO NASAIS OU BUCO SINUSAIS;Cirurgia e Traumatologia Buco
boavista;592884;Tabela ORTOCLIN;"82001596";38.4000;TRATAMENTO CIRÚRGICO DE TUMORES BENIGNOS DE TECIDOS ÓSSEOS,CARTILAGINOSOSNA REGIÃO BUCO-MAXILO-FACIAL;TRATAMENTO CIRURGICO DE TUMORES BENIGNOS E HIPERPLASIA DE TECIDOS OSSEOS/CARTILAGINOSOS NA REGIAO BUCO-MAXILO-FACIAL;Cirurgia e Traumatologia Buco
boavista;592885;Tabela ORTOCLIN;"82001618";44.8000;TRATAMENTO CIRÚRGICO DOS TUMORES BENIGNOS DE TECIDOS MOLES NA REGIÃO BUCO-MAXILO-FACIAL;TRATAMENTO CIRURGICO DE TUMORES BENIGNOS E HIPERPLASIA DE TECIDOS MOLES NA REGIAO BUCO-MAXILO-FACIAL;Cirurgia e Traumatologia Buco
boavista;592886;Tabela ORTOCLIN;"82001634";38.4000;TRATAMENTO CIRÚRGICO PARA TUMORES ODONTOGÊNICOS BENIGNOS SEMRECONSTRUÇÃO;TRATAMENTO CIRURGICO PARA TUMORES ODONTOGENICOS BENIGNOS - SEM RECONSTRUCAO;Cirurgia e Traumatologia Buco
boavista;592887;Tabela ORTOCLIN;"84000031";9.6000;APLICAÇÃO DE CARIOSTÁTICO;APLICACAO DE CARIOSTATICO;Prevencao
boavista;592888;Tabela ORTOCLIN;"85100013";24.3200;CAPEAMENTO PULPAR DIRETO;PULPOTOMIA;Odontopediatria
boavista;592889;Tabela ORTOCLIN;"81000421";7.1200;RADIOGRAFIA PERIAPICAL;RADIOGRAFIA PERIAPICAL;Radiologia Odontologica e Imaginologia
boavista;592890;Tabela ORTOCLIN;"85300047";21.3500;RASPAGEM SUPRA-GENGIVAL;RASPAGEM SUPRA-GENGIVAL PARA TRATAMENTO DA GENGIVITE;Dentistica
boavista;592891;Tabela ORTOCLIN;"82001287";28.8000;REMOÇÃO DE DENTE SUPRANUMERÁRIO;EXODONTIA DE INCLUSOS / IMPACTADOS / SUPRANUMERARIO;Cirurgia e Traumatologia Buco
boavista;592892;Tabela ORTOCLIN;"85200035";58.5000;RESTAURAÇÃO A PINO;RESTAURACAO COM PINO;Dentistica
boavista;592893;Tabela ORTOCLIN;"85100099";19.2000;RESTAURAÇÃO DE AMÁLGAMA - 1 FACE;RESTAURACAO DE AMALGAMA - 1 FACE;Dentistica
boavista;592894;Tabela ORTOCLIN;"85100102";24.0000;RESTAURAÇÃO DE AMÁLGAMA - 2 FACES;RESTAURACAO DE AMALGAMA - 2 FACES;Dentistica
boavista;592895;Tabela ORTOCLIN;"85100110";28.8000;RESTAURAÇÃO DE AMÁLGAMA - 3 FACES;RESTAURACAO DE AMALGAMA - 3 FACES;Dentistica
boavista;592896;Tabela ORTOCLIN;"85100129";35.2000;RESTAURAÇÃO DE AMÁLGAMA - 4 FACES;RESTAURACAO DE AMALGAMA - 4 FACES;Dentistica
boavista;592897;Tabela ORTOCLIN;"85100137";19.2000;RESTAURAÇÃO EM IONÔMERO DE VIDRO - 1 FACE;RESTAURACAO EM IONOMERO DE VIDRO - 1 FACE;Dentistica
boavista;592898;Tabela ORTOCLIN;"85100145";24.0000;RESTAURAÇÃO EM IONÔMERO DE VIDRO - 2 FACES;RESTAURACAO EM IONOMERO DE VIDRO - 2 FACES;Dentistica
boavista;592899;Tabela ORTOCLIN;"85100153";28.2000;RESTAURAÇÃO EM IONÔMERO DE VIDRO - 3 FACES;RESTAURACAO EM IONOMERO DE VIDRO - 3 FACES;Dentistica
boavista;592900;Tabela ORTOCLIN;"85100161";35.2000;RESTAURAÇÃO EM IONÔMERO DE VIDRO - 4 FACES;RESTAURACAO EM IONOMERO DE VIDRO - 4 FACES;Dentistica
boavista;592901;Tabela ORTOCLIN;"85100196";21.3500;RESTAURAÇÃO EM RESINA FOTOPOLIMERIZÁVEL 1 FACE;RESTAURACAO EM RESINA 1 FACE;Dentistica
boavista;592902;Tabela ORTOCLIN;"85100200";26.6900;RESTAURAÇÃO EM RESINA FOTOPOLIMERIZÁVEL 2 FACES;RESTAURACAO EM RESINA 2 FACES;Dentistica
boavista;592903;Tabela ORTOCLIN;"85100218";32.0200;RESTAURAÇÃO EM RESINA FOTOPOLIMERIZÁVEL 3 FACES;RESTAURACAO EM RESINA 3 FACES;Dentistica
boavista;592904;Tabela ORTOCLIN;"85100226";37.4000;RESTAURAÇÃO EM RESINA FOTOPOLIMERIZÁVEL 4 FACES;RESTAURACAO EM RESINA 4 FACES;Dentistica
boavista;592905;Tabela ORTOCLIN;"87000032";4.8000;CONDICIONAMENTO EM ODONTOLOGIA PARA PACIENTES COM NECESSIDADES ESPECIAIS;CONDICIONAMENTO EM ODONTOLOGIA;Odontopediatria
boavista;592906;Tabela ORTOCLIN;"84000244";18.0000;TESTE DE FLUXO SALIVAR;TESTE DE FLUXO SALIVAR;Prevencao
boavista;592907;Tabela ORTOCLIN;"85200034";18.0000;PULPECTOMIA;PULPOTOMIA;Odontopediatria
boavista;592908;Tabela ORTOCLIN;"85200093";183.6000;RETRATAMENTO ENDODÔNTICO BIRRADICULAR;RETRATAMENTO ENDODONTICO BIRRADICULAR;Endodontia
boavista;592909;Tabela ORTOCLIN;"85200107";204.0000;RETRATAMENTO ENDODÔNTICO MULTIRRADICULAR;RETRATAMENTO ENDODONTICO MULTIRADICULAR;Endodontia
boavista;592910;Tabela ORTOCLIN;"85200115";153.0000;RETRATAMENTO ENDODÔNTICO UNIRRADICULAR;RETRATAMENTO ENDODONTICO UNIRADICULAR;Endodontia
boavista;592911;Tabela ORTOCLIN;"85200140";153.0000;TRATAMENTO ENDODÔNTICO BIRRADICULAR;TRATAMENTO ENDODONTICO BIRRADICULAR;Endodontia
boavista;592912;Tabela ORTOCLIN;"85200158";187.0000;TRATAMENTO ENDODÔNTICO MULTIRRADICULAR;TRATAMENTO ENDODONTICO MULTIRADICULAR;Endodontia
boavista;592913;Tabela ORTOCLIN;"85200166";119.0000;TRATAMENTO ENDODÔNTICO UNIRRADICULAR;TRATAMENTO ENDODONTICO UNIRADICULAR;Endodontia
boavista;592914;Tabela ORTOCLIN;"84000058";9.6000;APLICAÇÃO DE SELANTE - TÉCNICA INVASIVA;APLICACAO DE SELANTE DE FOSSULAS E FISSURAS;Odontopediatria
boavista;592915;Tabela ORTOCLIN;"84000074";10.2000;APLICAÇÃO DE SELANTE DE FÓSSULAS E FISSURAS;APLICACAO DE SELANTE DE FOSSULAS E FISSURAS;Odontopediatria
boavista;592916;Tabela ORTOCLIN;"84000090";20.4000;APLICAÇÃO TÓPICA DE FLÚOR;APLICACAO TOPICA DE FLUOR;Prevencao
boavista;592917;Tabela ORTOCLIN;"85100048";19.2000;COLAGEM DE FRAGMENTOS DENTÁRIOS;COLAGEM DE FRAGMENTOS DENTARIOS;Urgencia
boavista;592918;Tabela ORTOCLIN;"81000014";4.8000;CONDICIONAMENTO EM ODONTOLOGIA;CONDICIONAMENTO EM ODONTOLOGIA;Odontopediatria
boavista;592919;Tabela ORTOCLIN;"83000089";30.6000;EXODONTIA SIMPLES DE DECÍDUO;EXODONTIA DE DECIDUOS;Odontopediatria
boavista;592920;Tabela ORTOCLIN;"85200042";54.4000;PULPOTOMIA;PULPOTOMIA;Odontopediatria
boavista;592921;Tabela ORTOCLIN;"83000127";54.4000;PULPOTOMIA EM DENTE DECÍDUO;PULPOTOMIA;Odontopediatria
boavista;592922;Tabela ORTOCLIN;"81000375";4.8000;RADIOGRAFIA INTERPROXIMAL BITE-WING;RADIOGRAFIA PERIAPICAL;Radiologia Odontologica e Imaginologia
boavista;592923;Tabela ORTOCLIN;"82001707";19.2000;ULECTOMIA;ULECTOMIA;Odontopediatria
boavista;592924;Tabela ORTOCLIN;"82001715";19.2000;ULOTOMIA;ULOTOMIA;Cirurgia e Traumatologia Buco
boavista;592925;Tabela ORTOCLIN;"82000417";38.4000;CIRURGIA PERIODONTAL A RETALHO;CIRURGIA PERIODONTAL A RETALHO;Periodontia
boavista;592926;Tabela ORTOCLIN;"82000557";28.8000;CUNHA PROXIMAL;CUNHA PROXIMAL;Cirurgia e Traumatologia Buco
boavista;592927;Tabela ORTOCLIN;"82000921";34.0000;GENGIVECTOMIA;GENGIVECTOMIA;Periodontia
boavista;592928;Tabela ORTOCLIN;"85300039";20.4000;RASPAGEM SUB-GENGIVAL,ALISAMENTO RADICULAR;RASPAGEM SUB-GENGIVAL;Periodontia
boavista;592929;Tabela ORTOCLIN;"84000198";20.4000;PROFILAXIA;PROFILAXIA E POLIMENTO CORONARIO;Prevencao
boavista;592930;Tabela ORTOCLIN;"85400076";76.8000;COROA PROVISÓRIA COM PINO;COROA PROVISORIA COM PINO;Protese
boavista;592931;Tabela ORTOCLIN;"85400084";70.4000;COROA PROVISÓRIA SEM PINO;COROA PROVISORIA SEM PINO;Protese
boavista;592932;Tabela ORTOCLIN;"85400114";192.0000;COROA TOTAL EM CERÔMERO;COROA TOTAL EM CEROMERO;Protese
boavista;592933;Tabela ORTOCLIN;"85400149";136.0000;COROA TOTAL METÁLICA;COROA TOTAL METALICA;Protese
boavista;592934;Tabela ORTOCLIN;"85400211";86.4000;NÚCLEO DE PREENCHIMENTO;NUCLEO DE PREENCHIMENTO;Endodontia
boavista;592935;Tabela ORTOCLIN;"85400220";86.4000;NÚCLEO METÁLICO FUNDIDO;NUCLEO METALICO FUNDIDO;Protese
boavista;592936;Tabela ORTOCLIN;"85400467";19.2000;RECIMENTAÇÃO DE TRABALHOS PROTÉTICOS;RECIMENTACAO DE TRABALHOS PROTETICOS;Protese
boavista;592937;Tabela ORTOCLIN;"85200077";44.8000;REMOÇÃO DE NÚCLEO INTRARRADICULAR;REMOCAO DE NUCLEO INTRARRADICULAR;Endodontia
boavista;592938;Tabela ORTOCLIN;"85400505";51.2000;REMOÇÃO DE TRABALHO PROTÉTICO;REMOCAO DE TRABALHOS PROTETICOS;Protese
boavista;592939;Tabela ORTOCLIN;"81000049";19.2000;CONSULTA ODONTOLÓGICA DE URGÊNCIA;CONSULTA ODONTOLOGICA;Diagnostico
boavista;592940;Tabela ORTOCLIN;"81000057";56.6400;CONSULTA ODONTOLÓGICA DE URGÊNCIA 24 HS;CONSULTA ODONTOLOGICA;Diagnostico
boavista;592941;Tabela ORTOCLIN;"81000065";5.3400;CONSULTA KIT;CONSULTA ODONTOLOGICA INICIAL;Diagnostico
boavista;592942;Tabela ORTOCLIN;"84000139";1.7800;ATIVIDADE EDUCATIVA;ATIVIDADE EDUCATIVA EM SAUDE BUCAL;Prevencao
boavista;592952;Tabela ORTOCLIN;"084000090";3.0000;APLICAÇÃO TÓPICA DE FLÚOR;APLICACAO TOPICA DE FLUOR;Prevencao
boavista;592953;Tabela ORTOCLIN;"084000198";3.0000;PROFILAXIA;PROFILAXIA E POLIMENTO CORONARIO;Prevencao
boavista;593154;Tabela ORTOCLIN;"82000212";56.0000;AUMENTO DE COROA CLINICA;AUMENTO DE COROA CLINICA;Periodontia
boavista;593477;Tabela ORTOCLIN;"83000151";99.2000;TRATAMENTO ENDODONTICO EM DENTE DECÍDUO;TRATAMENTO ENDODONTICO EM DENTE DECIDUO;Odontopediatria
boavista;593478;Tabela ORTOCLIN;"82000034";48.0000;ALVEOLOPLASTIA;ALVEOLOPLASTIA;Periodontia
boavista;592965;Tabela ODONTOGROUP PEDIATRIA;"84000090";24.0000;APLICACAO DE FLUOR;APLICACAO TOPICA DE FLUOR;Prevencao
boavista;592999;Tabela ODONTOGROUP PEDIATRIA;"81000065";0.1000;CONSULTA ODONTOLOGICA KIT OU PEDIATRIA;CONSULTA ODONTOLOGICA INICIAL;Diagnostico
boavista;592987;Tabela ORTOCLIN PEDIATRIA;"84000090";9.0000;APLICAÇAO DE FLUOR PEDIATRIA;APLICACAO TOPICA DE FLUOR;Prevencao
boavista;592988;Tabela ORTOCLIN PEDIATRIA;"84000198";9.0000;PROFILAXIA PEDIATRIA;PROFILAXIA E POLIMENTO CORONARIO;Prevencao
boavista;592989;Tabela SAUDE RECIFE;"81000014";19.5000;CONDICIONAMENTO EM ODONTOLOGIA;CONDICIONAMENTO EM ODONTOLOGIA;Odontopediatria
boavista;592990;Tabela SAUDE RECIFE;"81000030";24.0000;CONSULTA ODONTOLOGICA;CONSULTA ODONTOLOGICA;Diagnostico
boavista;592991;Tabela SAUDE RECIFE;"84000198";4.8600;PROFILAXIA - POLIMENTO CORONARIO POR HEMIARCADA;PROFILAXIA E POLIMENTO CORONARIO;Prevencao
boavista;592992;Tabela SAUDE RECIFE;"84000090";11.2500;APLICACAO TOPICA DE FLUOR;APLICACAO TOPICA DE FLUOR;Prevencao
boavista;592993;Tabela SAUDE RECIFE;"84000074";12.3000;APLICACAO DE SELANTE POR ELEMENTO;APLICACAO DE SELANTE DE FOSSULAS E FISSURAS;Odontopediatria
boavista;592994;Tabela SAUDE RECIFE;"82001286";73.0000;REMOCAO DE DENTES INCLUSOS OU IMPACTADOS;EXODONTIA DE INCLUSOS / IMPACTADOS;Cirurgia e Traumatologia Buco
boavista;592995;Tabela SAUDE RECIFE;"81000421";4.5000;RAIO X PERIAPICAL;RADIOGRAFIA PERIAPICAL;Radiologia Odontologica e Imaginologia
boavista;592996;Tabela SAUDE RECIFE;"85100196";18.0000;RESTAURACAO EM RESINA FOTOPOLIMERIZAVEL CLASSE I,V,VI;RESTAURACAO EM RESINA 1 FACE;Dentistica
boavista;592997;Tabela SAUDE RECIFE;"82000816";26.0000;EXODONTIA A RETALHO;EXODONTIA A RETALHO;Cirurgia e Traumatologia Buco
boavista;592998;Tabela SAUDE RECIFE;"83000089";16.0000;EXODONTIA DE DECIDUOS;EXODONTIA DE DECIDUOS;Odontopediatria
boavista;593001;Tabela SAUDE RECIFE;"81000049";33.2700;CONSULTA ODONTOLOGICA DE URGENCIA;CONSULTA ODONTOLOGICA;Diagnostico
boavista;593002;Tabela SAUDE RECIFE;"82000875";20.0000;EXODONTIA;EXODONTIA SIMPLES DE PERMANENTE;Cirurgia e Traumatologia Buco
boavista;593003;Tabela SAUDE RECIFE;"82001715";14.4000;ULOTOMIA;ULOTOMIA;Cirurgia e Traumatologia Buco
boavista;593004;Tabela SAUDE RECIFE;"82001707";14.4000;ULECTOMIA;ULECTOMIA;Odontopediatria
boavista;593005;Tabela SAUDE RECIFE;"85200034";15.0000;PULPECTOMIA;PULPOTOMIA;Odontopediatria
boavista;593006;Tabela SAUDE RECIFE;"82001022";33.6000;INCISAO E DRENAGEM DE ABCESSO EXTRA ORAL;INCISAO E DRENAGEM EXTRA ORAL DE ABSCESSO, HEMATOMA E/OU FLEGMAO DA REGIAO BUCO-MAXILO-FACIAL;Cirurgia e Traumatologia Buco
boavista;593007;Tabela SAUDE RECIFE;"85100218";22.3500;RESTAURACAO EM RESINA FOTOPOLIMERIZAVEL CLASSE III;RESTAURACAO EM RESINA 3 FACES;Dentistica
boavista;593008;Tabela SAUDE RECIFE;"85100200";31.5000;RESTAURACAO EM RESINA FOTOPOLIMERIZAVEL CLASSE IV E II;RESTAURACAO EM RESINA 2 FACES;Dentistica
boavista;593009;Tabela SAUDE RECIFE;"85300012";12.0000;DESSENSIBILIZACAO DENTARIA POR SEGMENTO;DESSENSIBILIZACAO DENTARIA;Periodontia
boavista;593010;Tabela SAUDE RECIFE;"85100099";12.6000;RESTAURACAO DE AMALGAMA 1 FACE;RESTAURACAO DE AMALGAMA - 1 FACE;Dentistica
boavista;593011;Tabela SAUDE RECIFE;"85100110";21.6000;RESTAURACAO DE AMALGAMA 3 FACES ;RESTAURACAO DE AMALGAMA - 3 FACES;Dentistica
boavista;593012;Tabela SAUDE RECIFE;"85100129";27.0000;RESTAURACAO DE AMALGAMA 4 FACES;RESTAURACAO DE AMALGAMA - 4 FACES;Dentistica
boavista;593013;Tabela SAUDE RECIFE;"85100102";18.0000;RESTAURACAO DE AMALGAMA 2 FACES;RESTAURACAO DE AMALGAMA - 2 FACES;Dentistica
boavista;593014;Tabela SAUDE RECIFE;"81000405";22.4000;RAIO X PANORAMICA DOS MAXILARES;RADIOGRAFIA PERIAPICAL;Radiologia Odontologica e Imaginologia
boavista;593015;Tabela SAUDE RECIFE;"81000383";7.4900;RAIO X RADIOGRAFIA OCLUSAL;RADIOGRAFIA PERIAPICAL;Radiologia Odontologica e Imaginologia
boavista;593017;Tabela SAUDE RECIFE;"82001073";36.0000;ODONTO SECCAO POR ELEMENTO DENTAL;ODONTO-SECCAO;Periodontia
boavista;593018;Tabela SAUDE RECIFE;"85200042";26.4000;PULPOTOMIA;PULPOTOMIA;Odontopediatria
boavista;593019;Tabela SAUDE RECIFE;"85100064";31.5000;FACETA EM RESINA FOTOPOLIMERIZAVEL;FACETA DIRETA EM RESINA FOTOPOLIMERIZAVEL;Protese
boavista;593020;Tabela SAUDE RECIFE;"82000212";36.0000;CONQUISTA DE COROA (AUMENTO DE COROA CLINICA);AUMENTO DE COROA CLINICA;Periodontia
boavista;593021;Tabela SAUDE RECIFE;"83000097";52.5000;MANTENEDOR DE ESPAÇO FIXO REMOVIVEL;CONTENCAO ORTODONTICA;Ortodontia e Ortopedia Facial
boavista;593022;Tabela SAUDE RECIFE;"82000077";54.0000;APICETOMIA BIRADICULAR COM OBTURAÇAO RETROGADA;APICETOMIA BIRRADICULARES COM OBTURACAO RETROGRADA;Cirurgia e Traumatologia Buco
boavista;593025;Tabela SAUDE RECIFE;"82000174";42.0000;APICETOMIA UNIRRADICULAR COM OBTURAÇAO RETROGRADA;APICETOMIA UNIRRADICULARES COM OBTURACAO RETROGRADA;Cirurgia e Traumatologia Buco
